datetime,open,high,low,close_price,volume,SMA_10,RSI_14,MACD,MACD_signal
2025-01-27 02:00:00,2.9894,3.0133,2.9583,2.9807,15061096.0,3.0798200000000002,17.813557856748716,-0.02668357092356599,-0.010751070580040944
2025-01-27 03:00:00,2.9806,2.987,2.9423,2.9775,19817361.0,3.06576,17.498893210142697,-0.031892550292757615,-0.014979366522584279
2025-01-27 04:00:00,2.9776,3.02,2.9704,3.0047,13149970.0,3.05423,28.982225920937935,-0.03344041104875961,-0.018671575427819345
2025-01-27 05:00:00,3.0047,3.0047,2.9573,2.9618,9509226.0,3.03719,23.440468286025123,-0.037694257384103036,-0.022476111819076085
2025-01-27 06:00:00,2.9617,2.9663,2.9035,2.9355,26732731.0,3.01764,20.81302077847353,-0.04269548448576366,-0.0265199863524136
2025-01-27 07:00:00,2.9355,2.9477,2.8376,2.8565,41800345.0,2.99071,15.274528038011766,-0.05242926088181443,-0.03170184125829377
2025-01-27 08:00:00,2.8564,2.8732,2.6559,2.8103,129974803.0,2.96199,13.082064728418956,-0.06314342460086486,-0.03799015792680799
2025-01-27 09:00:00,2.8104,2.8132,2.6989,2.7928,52529992.0,2.9331400000000003,12.358447012952809,-0.07221414062461218,-0.04483495446636883
2025-01-27 10:00:00,2.7929,2.8329,2.7748,2.828,25911202.0,2.91371,21.73589797632961,-0.07568989659051573,-0.05100594289119821
2025-01-27 11:00:00,2.8279,2.8289,2.7487,2.762,19941998.0,2.89098,17.874134181664985,-0.08281546155992148,-0.057367846624942875
2025-01-27 12:00:00,2.762,2.824,2.7615,2.7886,19370309.0,2.87177,23.753750543097382,-0.0853324658913941,-0.06296077047823312
2025-01-27 13:00:00,2.7886,2.8823,2.77,2.8779,31170386.0,2.8618099999999997,39.43111667653101,-0.07920838135461139,-0.06621029265350878
2025-01-27 14:00:00,2.8779,2.923,2.8589,2.8686,39512832.0,2.8482,38.54230755875939,-0.07424953014938751,-0.06781814015268453
2025-01-27 15:00:00,2.8686,2.9647,2.8562,2.9528,31917484.0,2.8472999999999997,49.61565377690928,-0.06280143270769489,-0.06681479866368661
2025-01-27 16:00:00,2.9527,3.0005,2.9364,2.9566,33753239.0,2.8494099999999998,50.053042773827535,-0.05281330584930055,-0.0640145001008094
2025-01-27 17:00:00,2.9566,3.0261,2.9136,2.9248,26025813.0,2.8562399999999997,46.42127944681208,-0.046922741434897386,-0.060596148367627
2025-01-27 18:00:00,2.9247,2.9452,2.8892,2.9135,18926639.0,2.8665599999999998,45.16714048992265,-0.042674319270508576,-0.05701178254820332
2025-01-27 19:00:00,2.9136,2.9349,2.8772,2.891,12574351.0,2.87638,42.69380961253029,-0.040654338152876335,-0.05374029366913793
2025-01-27 20:00:00,2.891,2.9283,2.8909,2.9159,8500608.0,2.88517,46.20461043988353,-0.03662210977692126,-0.0503166568906946
2025-01-27 21:00:00,2.9159,3.0065,2.9153,3.0011,14709484.0,2.9090800000000003,56.1123002994092,-0.02624902931397166,-0.04550313137535002
2025-01-27 22:00:00,3.001,3.0587,2.9948,3.013,25901323.0,2.93152,57.29532766439853,-0.01687354998472035,-0.03977721509722409
2025-01-27 23:00:00,3.013,3.0438,3.0012,3.035,8387255.0,2.9472300000000002,59.47045222678546,-0.007580812048870733,-0.03333793448755342
2025-01-28 00:00:00,3.035,3.0583,3.0205,3.0552,6801597.0,2.96589,61.41381531387614,0.001397610117949366,-0.026390825566452863
2025-01-28 01:00:00,3.0552,3.0936,3.0316,3.0384,16425502.0,2.97445,58.8849310282202,0.0070758883384729465,-0.0196974827854677
2025-01-28 02:00:00,3.0384,3.0418,3.0062,3.0197,9581016.0,2.98076,56.115061390779715,0.009952307020211215,-0.013767524824331918
2025-01-28 03:00:00,3.0196,3.0626,3.0186,3.0605,9293354.0,2.99433,60.482690640274996,0.01534719565097209,-0.007944580729271117
2025-01-28 04:00:00,3.0605,3.095,3.0422,3.0879,15782639.0,3.0117700000000003,63.136113543366854,0.021584818416942042,-0.002038700900028486
2025-01-28 05:00:00,3.088,3.1509,3.0849,3.1196,23275060.0,3.03463,65.98202235768437,0.028754638892650952,0.0041199670585074025
2025-01-28 06:00:00,3.1196,3.1263,3.0948,3.103,9720625.0,3.05334,63.229243306376716,0.032720114890512964,0.009839996624908514
2025-01-28 07:00:00,3.1031,3.1192,3.0945,3.1014,11197093.0,3.06337,62.95660704085477,0.035326455174986116,0.014937288334924035
2025-01-28 08:00:00,3.1013,3.1212,3.0913,3.1052,7312549.0,3.0725900000000004,63.36068143005304,0.03726901288874673,0.019403633245688577
2025-01-28 09:00:00,3.1053,3.1164,3.0916,3.1042,6954109.0,3.07951,63.16541346674984,0.03828646964011195,0.02318020052457325
2025-01-28 10:00:00,3.1042,3.1114,3.0717,3.1015,12709033.0,3.08414,62.604411297373936,0.03843192470582402,0.026230545360823403
2025-01-28 11:00:00,3.1014,3.1383,3.101,3.1161,14748207.0,3.09191,64.44340055241821,0.03927258694014757,0.02883895367668824
2025-01-28 12:00:00,3.1162,3.1446,3.1097,3.137,13472298.0,3.10364,66.94905304088977,0.04115091106173807,0.03130134515369821
2025-01-28 13:00:00,3.1371,3.197,3.1283,3.1701,29854399.0,3.1146000000000003,70.49522154144215,0.04479403211356292,0.033999882545671156
2025-01-28 14:00:00,3.1701,3.1851,3.1425,3.1486,13782741.0,3.12067,65.57369041585328,0.04542275621839931,0.036284457280216786
2025-01-28 15:00:00,3.1487,3.1748,3.1151,3.159,21177756.0,3.12461,66.78177285013976,0.046227337711152394,0.038273033366403905
2025-01-28 16:00:00,3.1591,3.214,3.158,3.1857,37114162.0,3.13288,69.71962511559771,0.048460815089108156,0.040310589710944755
2025-01-28 17:00:00,3.1858,3.198,3.1555,3.1767,14935218.0,3.14041,67.55091904173847,0.0489404818087138,0.04203656813049857
2025-01-28 18:00:00,3.1768,3.1874,3.1461,3.1548,11505428.0,3.14537,62.45959103031434,0.04701155423223691,0.043031565350846235
2025-01-28 19:00:00,3.1549,3.179,3.1301,3.1372,10117331.0,3.14867,58.63479348668119,0.04356055337622555,0.043137362955922104
2025-01-28 20:00:00,3.1371,3.1479,3.122,3.1374,8154570.0,3.1522599999999996,58.66576919078038,0.040376315630048065,0.0425851534907473
2025-01-28 21:00:00,3.1374,3.1405,3.0724,3.0787,17789152.0,3.14852,47.43775596172057,0.03273879243141886,0.04061588127888161
2025-01-28 22:00:00,3.0787,3.1038,3.0149,3.0162,22469638.0,3.1364399999999995,38.90079617147134,0.02139613132216356,0.036771931287538
2025-01-28 23:00:00,3.0162,3.0792,3.0124,3.0749,22631926.0,3.12692,48.309551352665,0.01694822154913256,0.032807189339856914
2025-01-29 00:00:00,3.0749,3.0839,3.0379,3.0572,9466980.0,3.1177799999999998,46.00886212925292,0.011858284016995846,0.0286174082752847
2025-01-29 01:00:00,3.0572,3.0944,3.0551,3.0761,8292418.0,3.10949,48.812133880067165,0.009242996389059677,0.0247425258980397
2025-01-29 02:00:00,3.0761,3.0883,3.0615,3.0679,5890333.0,3.09771,47.65602882137407,0.00643451751943358,0.021080924222318477
2025-01-29 03:00:00,3.068,3.0962,3.0602,3.0652,4862160.0,3.0865599999999995,47.25912092254758,0.003945429886313967,0.017653825355117576
2025-01-29 04:00:00,3.0653,3.0918,3.0632,3.0843,5007586.0,3.07951,50.40583144426516,0.003473974562515636,0.014817855196597188
2025-01-29 05:00:00,3.0843,3.0949,3.0732,3.0928,4126377.0,3.0750699999999997,51.78451998120795,0.0037430739576880256,0.012602898948815356
2025-01-29 06:00:00,3.0928,3.1208,3.0861,3.1197,6398793.0,3.0733,55.957317848738015,0.0060571196495446955,0.011293743088961224
2025-01-29 07:00:00,3.1197,3.1237,3.11,3.1175,5725146.0,3.07718,55.5340113056129,0.007625592830919459,0.010560113037352872
2025-01-29 08:00:00,3.1174,3.1175,3.0967,3.1061,6961172.0,3.08617,53.28461102243101,0.007858150533353037,0.010019720536552906
2025-01-29 09:00:00,3.1061,3.1296,3.0983,3.1024,7966704.0,3.08892,52.540760602103745,0.007655645593284355,0.009546905547899196
2025-01-29 10:00:00,3.1024,3.105,3.0712,3.0813,10026283.0,3.09133,48.39196107655716,0.0057265531690906535,0.008782835072137488
2025-01-29 11:00:00,3.0813,3.0993,3.0725,3.0901,6185905.0,3.09273,50.15959590196949,0.004851890407467696,0.00799664613920353
2025-01-29 12:00:00,3.0901,3.0991,3.0805,3.0867,5812545.0,3.0946100000000003,49.454798078648864,0.0038400960454274546,0.007165336120448316
2025-01-29 13:00:00,3.0867,3.1005,3.0617,3.064,7279397.0,3.09449,44.91692670104822,0.0011927916757894508,0.005970827231516543
2025-01-29 14:00:00,3.0639,3.0662,3.0255,3.0582,15267409.0,3.0918799999999997,43.810782917427275,-0.001357578319519881,0.0045051461213092584
2025-01-29 15:00:00,3.0582,3.077,3.046,3.0617,7285069.0,3.0887700000000002,44.69586567944853,-0.0030610581925452074,0.0029919052585383656
2025-01-29 16:00:00,3.0618,3.0804,3.0542,3.0649,5418622.0,3.08329,45.540504681082574,-0.004105538911382212,0.0015724164245542501
2025-01-29 17:00:00,3.0649,3.066,3.0161,3.0403,12851216.0,3.07557,40.42871180634368,-0.006839470655071178,-0.00010996099137083534
2025-01-29 18:00:00,3.0403,3.0695,3.0387,3.0417,8717460.0,3.06913,40.835728798192896,-0.008791816372717864,-0.0018463320676402413
2025-01-29 19:00:00,3.0418,3.0666,3.0178,3.0655,14796942.0,3.0654399999999997,47.413562689102605,-0.00832266482531585,-0.0031415986191753635
2025-01-29 20:00:00,3.0655,3.1278,2.9673,3.0726,59430447.0,3.0645700000000002,49.2270795699125,-0.0072938689995702966,-0.003972052695254351
2025-01-29 21:00:00,3.0725,3.1363,3.0365,3.0968,25656067.0,3.06524,54.9320961803586,-0.0044742270392328365,-0.004072487564050048
2025-01-29 22:00:00,3.0967,3.1143,3.0747,3.0909,10336624.0,3.0656600000000003,53.35794938881492,-0.002684772773564159,-0.00379494460595287
2025-01-29 23:00:00,3.091,3.102,3.0747,3.0794,4680161.0,3.0672,50.33047421054913,-0.0021695619070309924,-0.003469868066168495
2025-01-30 00:00:00,3.0795,3.1004,3.0636,3.0683,5781819.0,3.06821,47.52739547041722,-0.0026266524029723293,-0.003301224933529262
2025-01-30 01:00:00,3.0683,3.0877,3.0466,3.0796,5935889.0,3.07,50.546914800104055,-0.0020534138752568154,-0.0030516627218747728
2025-01-30 02:00:00,3.0795,3.124,3.075,3.1009,10952168.0,3.0736,55.71945626876987,0.0001182506564316732,-0.0024176800462134837
2025-01-30 03:00:00,3.1009,3.1114,3.0917,3.1089,5117467.0,3.08046,57.51676719551443,0.002456526279191351,-0.0014428387811325168
2025-01-30 04:00:00,3.1089,3.124,3.102,3.1216,8141506.0,3.0884500000000004,60.273466267369194,0.005273619416348296,-9.95471416363543e-05
2025-01-30 05:00:00,3.1216,3.1356,3.1158,3.1265,8732257.0,3.0945500000000004,61.316444464335206,0.007811528633022924,0.0014826680132955013
2025-01-30 06:00:00,3.1266,3.1274,3.1067,3.1165,4414102.0,3.09894,57.971436019908296,0.008913177977905029,0.0029687700062174067
2025-01-30 07:00:00,3.1166,3.1258,3.1152,3.1204,4071146.0,3.1013,58.912839233791395,0.009985829994802131,0.004372182003934352
2025-01-30 08:00:00,3.1205,3.1255,3.0972,3.1085,6149916.0,3.10306,54.87392883517541,0.0097631404924301,0.005450373701633502
2025-01-30 09:00:00,3.1086,3.1158,3.0964,3.0991,5241817.0,3.10503,51.8500195064455,0.00872755024991756,0.0061058090112903135
2025-01-30 10:00:00,3.0991,3.1156,3.0966,3.1099,5083318.0,3.10919,54.92352001335095,0.008678269572735875,0.0066203011235794265
2025-01-30 11:00:00,3.1099,3.115,3.0972,3.1034,7212987.0,3.11157,52.74147488388569,0.00802224317810385,0.006900689534484312
2025-01-30 12:00:00,3.1034,3.1119,3.0967,3.102,6513829.0,3.1116800000000002,52.259889590878174,0.007305159898228553,0.00698158360723316
2025-01-30 13:00:00,3.102,3.102,3.0828,3.092,6688891.0,3.10999,48.83011676037949,0.005862372030540186,0.006757741291894566
2025-01-30 14:00:00,3.0919,3.1059,3.0835,3.0983,6414828.0,3.10766,51.0114243628508,0.005167739119610548,0.0064397408574377625
2025-01-30 15:00:00,3.0982,3.1277,3.0919,3.12,9099290.0,3.10701,57.70017393707171,0.0062956735726467095,0.006410927400479553
2025-01-30 16:00:00,3.12,3.1544,3.1166,3.1203,20430107.0,3.1073899999999997,57.78598691407261,0.0071315689581008535,0.006555055712003813
2025-01-30 17:00:00,3.1204,3.136,3.1165,3.1233,6352392.0,3.1076799999999998,58.688533611530616,0.007944517548321706,0.006832948079267392
2025-01-30 18:00:00,3.1232,3.1239,3.1072,3.1146,5295798.0,3.1082899999999998,55.01505691751987,0.007796890175437277,0.00702573649850137
2025-01-30 19:00:00,3.1147,3.1309,3.0991,3.1232,8421308.0,3.1107,57.825275897683944,0.008278414140550971,0.00727627202691129
2025-01-30 20:00:00,3.1233,3.145,3.1156,3.1299,9683320.0,3.1127000000000002,59.92566771219442,0.009095808538967187,0.00764017932932247
2025-01-30 21:00:00,3.1299,3.14,3.1143,3.1188,5833164.0,3.1142399999999997,55.035499080423975,0.008747091232438997,0.007861561709945775
2025-01-30 22:00:00,3.1188,3.1326,3.1187,3.1276,4278239.0,3.1168,57.96419762928822,0.009076192018122597,0.00810448777158114
2025-01-30 23:00:00,3.1275,3.1425,3.1211,3.1348,4962396.0,3.12108,60.24571286113746,0.009804961100716714,0.008444582437408255
2025-01-31 00:00:00,3.1349,3.154,3.1267,3.1276,8117179.0,3.1240099999999997,56.918778114807864,0.009689837605874718,0.008693633471101548
2025-01-31 01:00:00,3.1276,3.1333,3.106,3.1096,6782251.0,3.12297,49.55160975143566,0.008053318199877868,0.008565570416856813
2025-01-31 02:00:00,3.1096,3.1154,3.1004,3.1066,3005525.0,3.1216,48.426584427277895,0.006440052930793083,0.008140466919644068
2025-01-31 03:00:00,3.1066,3.1098,3.0956,3.1,4740875.0,3.11927,45.954626171263826,0.004576212017056491,0.007427615939126554
2025-01-31 04:00:00,3.0999,3.0999,3.0792,3.0929,10067504.0,3.1171,43.38876207591318,0.002497405466214353,0.006441573844544113
2025-01-31 05:00:00,3.0929,3.093,3.071,3.0761,7312798.0,3.11239,37.98439061618819,-0.0004999205262259387,0.005053274970390103
2025-01-31 06:00:00,3.0761,3.0901,3.0754,3.0881,4192698.0,3.10821,43.40676044431258,-0.0018852907992066292,0.0036655618164707572
2025-01-31 07:00:00,3.088,3.0985,3.0854,3.0897,4780310.0,3.1053,44.10847023462932,-0.002821574736166621,0.0023681345059432817
2025-01-31 08:00:00,3.0897,3.0943,3.07,3.0794,7362716.0,3.10048,40.61704141660957,-0.004344628251036209,0.0010255819545473836
2025-01-31 09:00:00,3.0794,3.0827,3.0588,3.0645,6296924.0,3.09345,36.15820274591548,-0.006676996352417586,-0.0005149337068456102
2025-01-31 10:00:00,3.0645,3.081,3.0631,3.081,4063310.0,3.0887900000000004,43.54864161736204,-0.007112019835239014,-0.001834350932524291
2025-01-31 11:00:00,3.081,3.0835,3.0703,3.0784,3744845.0,3.08567,42.709635596059734,-0.007579208947589677,-0.002983322535537369
2025-01-31 12:00:00,3.0783,3.1022,3.0753,3.0983,6889028.0,3.08484,50.56067893343507,-0.0062714031644155455,-0.0036409386613130046
2025-01-31 13:00:00,3.0982,3.1118,3.0876,3.0953,5619304.0,3.08437,49.46026745435263,-0.005414616261194993,-0.003995674181289403
2025-01-31 14:00:00,3.0954,3.107,3.0927,3.0954,5522041.0,3.08462,49.49972221479032,-0.004673662234327303,-0.004131271791896983
2025-01-31 15:00:00,3.0953,3.1002,3.0705,3.0831,8161138.0,3.08532,44.860740077767076,-0.0050210781707207275,-0.004309233067661732
2025-01-31 16:00:00,3.0831,3.1148,3.0825,3.0989,8151818.0,3.0864000000000003,51.18887093141488,-0.003975651019226589,-0.004242516657974703
2025-01-31 17:00:00,3.0989,3.1039,3.0789,3.0906,6184559.0,3.08649,48.06799695370899,-0.0037733858604291903,-0.004148690498465601
2025-01-31 18:00:00,3.0906,3.0915,3.0755,3.0757,4418005.0,3.08612,42.9997322156051,-0.0047605184470072,-0.004271056088173922
2025-01-31 19:00:00,3.0757,3.08,3.0143,3.0315,20833907.0,3.0828200000000003,32.165199213182575,-0.009005587927124026,-0.005217962455963943
2025-01-31 20:00:00,3.0316,3.0505,3.022,3.0329,10962880.0,3.07801,32.743256303078354,-0.012117188369641152,-0.006597807638699386
2025-01-31 21:00:00,3.0328,3.0328,3.003,3.0195,11091729.0,3.07212,30.099402150053905,-0.01548591021640311,-0.008375428154240132
2025-01-31 22:00:00,3.0194,3.037,3.0032,3.0369,5799008.0,3.06598,37.19133070402838,-0.01656071040726914,-0.010012484604845934
2025-01-31 23:00:00,3.0369,3.0472,3.028,3.0387,3501698.0,3.06032,37.8933187625226,-0.017070474540771485,-0.011424082592031046
2025-02-01 00:00:00,3.0386,3.0434,3.0274,3.0361,2750451.0,3.0543899999999997,37.24576979818098,-0.017482734479659978,-0.012635812969556834
2025-02-01 01:00:00,3.0361,3.044,3.0263,3.044,3187178.0,3.05048,40.569007307345544,-0.016976297286714015,-0.013503909832988272
2025-02-01 02:00:00,3.0439,3.0631,3.0421,3.0536,4069858.0,3.04595,44.420771684075284,-0.015620241967035486,-0.013927176259797716
2025-02-01 03:00:00,3.0536,3.0727,3.0492,3.058,3381036.0,3.04269,46.14363141874157,-0.014028799856552254,-0.013947500979148625
2025-02-01 04:00:00,3.058,3.059,3.0299,3.0403,3286177.0,3.0391500000000002,40.68064066275066,-0.014034036951113382,-0.013964808173541577
2025-02-01 05:00:00,3.0404,3.0516,3.0357,3.0435,2503074.0,3.0403499999999997,42.017173018813395,-0.013622937387579803,-0.013896434016349223
2025-02-01 06:00:00,3.0435,3.0578,3.0423,3.0552,3144314.0,3.04258,46.74202533772326,-0.012212270351904309,-0.013559601283460242
2025-02-01 07:00:00,3.0551,3.0551,3.0369,3.0485,3412655.0,3.04548,44.5054885308438,-0.01150234865327704,-0.013148150757423604
2025-02-01 08:00:00,3.0485,3.0535,3.0276,3.0309,3032179.0,3.04488,39.19944304877746,-0.012219049901893264,-0.012962330586317537
2025-02-01 09:00:00,3.0309,3.0394,3.0086,3.0261,6113119.0,3.0436199999999998,37.873260396835676,-0.01302422552514626,-0.012974709574083284
2025-02-01 10:00:00,3.026,3.0273,2.9466,2.9751,19619503.0,3.0375199999999998,27.3036711064875,-0.017575012973277904,-0.013894770253922209
2025-02-01 11:00:00,2.9752,2.9934,2.9654,2.9666,10877064.0,3.0297799999999997,26.001245280619273,-0.021618222364568673,-0.015439460676051502
2025-02-01 12:00:00,2.9666,2.9956,2.9651,2.9947,5259929.0,3.02389,36.74379064002826,-0.022298022060142753,-0.016811172952869755
2025-02-01 13:00:00,2.9947,3.0083,2.9874,3.0006,5674129.0,3.01815,38.7542222945165,-0.022105864875078485,-0.017870111337311503
2025-02-01 14:00:00,3.0007,3.0024,2.9744,2.9767,4707176.0,3.01179,34.03526678977423,-0.023609948392476987,-0.019018078748344602
2025-02-01 15:00:00,2.9766,2.9889,2.9611,2.9624,6028783.0,3.00368,31.559129652368554,-0.025660042904485092,-0.0203464715795727
2025-02-01 16:00:00,2.9625,2.9772,2.9506,2.9734,6505370.0,2.9955000000000003,35.44946223329984,-0.026096327289625076,-0.021496442721583176
2025-02-01 17:00:00,2.9734,2.987,2.9635,2.9655,4688096.0,2.9872,33.95661724173064,-0.026770950927103687,-0.022551344362687277
2025-02-01 18:00:00,2.9654,3.0017,2.9654,2.9937,5672139.0,2.9834799999999997,43.15851092280635,-0.024744847498608724,-0.022990044989871568
2025-02-01 19:00:00,2.9938,2.996,2.963,2.9647,4149563.0,2.97734,37.38915739238571,-0.025188842276869128,-0.023429804447271083
2025-02-01 20:00:00,2.9648,2.9671,2.9075,2.9388,13348339.0,2.97371,33.12960983931255,-0.027315745966083327,-0.024206992751033534
2025-02-01 21:00:00,2.9388,2.9389,2.9,2.9241,14021368.0,2.96946,30.972852653910564,-0.02984348252069724,-0.025334290704966275
2025-02-01 22:00:00,2.924,2.945,2.9082,2.912,8644483.0,2.9611899999999998,29.282983884843304,-0.0324490483965838,-0.026757242243289785
2025-02-01 23:00:00,2.912,2.9268,2.8636,2.8869,13666352.0,2.94982,26.10162702662076,-0.036122935639554044,-0.028630380922542636
2025-02-02 00:00:00,2.887,2.9005,2.8281,2.8778,18609520.0,2.93993,25.039503271372652,-0.03931560586536165,-0.03076742591110644
2025-02-02 01:00:00,2.8779,2.9381,2.875,2.929,11685838.0,2.93659,39.86606413604464,-0.037284614095093094,-0.032070863547903776
2025-02-02 02:00:00,2.9289,2.9559,2.9236,2.9376,8960645.0,2.9330100000000003,41.943243095350994,-0.034582445453485544,-0.03257317992902013
2025-02-02 03:00:00,2.9375,2.9382,2.8806,2.8852,8589000.0,2.92498,34.193091867345544,-0.03625131679748472,-0.03330880730271305
2025-02-02 04:00:00,2.8853,2.9,2.8273,2.8338,21440498.0,2.90899,28.608840693381723,-0.041246001562185164,-0.03489624615460747
2025-02-02 05:00:00,2.8337,2.8637,2.8221,2.8399,12634724.0,2.89651,30.068497740175218,-0.044202566530971765,-0.03675751022988033
2025-02-02 06:00:00,2.84,2.9143,2.8364,2.8992,14234943.0,2.89255,42.39818599667863,-0.04128474630388457,-0.03766295744468118
2025-02-02 07:00:00,2.8992,2.9272,2.8947,2.9016,6357842.0,2.8903000000000003,42.83745647304254,-0.03833677038461225,-0.037797720032667396
2025-02-02 08:00:00,2.9017,2.9073,2.8636,2.8818,12671908.0,2.88728,40.11922157193815,-0.03716970354889071,-0.03767211673591206
2025-02-02 09:00:00,2.8817,2.9154,2.8745,2.9008,6116898.0,2.8886700000000003,43.80424228766485,-0.034316079064506066,-0.03700090920163086
2025-02-02 10:00:00,2.9007,2.901,2.88,2.8977,4038098.0,2.89066,43.33565485566464,-0.031936560405064984,-0.03598803944231769
2025-02-02 11:00:00,2.8977,2.9001,2.8528,2.8639,7351106.0,2.8841500000000004,38.4998062360887,-0.032404612049034665,-0.03527135396366109
2025-02-02 12:00:00,2.8639,2.8712,2.7823,2.7871,22299720.0,2.8691,30.2419647868078,-0.03852853157580238,-0.035922789486089346
2025-02-02 13:00:00,2.7871,2.8192,2.7325,2.7336,27187185.0,2.85394,26.050204999577872,-0.04715520890787639,-0.03816927337044676
2025-02-02 14:00:00,2.7336,2.8248,2.7336,2.8204,21243501.0,2.8526,40.46769632053988,-0.0464524038671037,-0.03982589946977815
2025-02-02 15:00:00,2.8205,2.8501,2.8106,2.8204,13700298.0,2.8506500000000004,40.46769632053988,-0.045372401013312746,-0.040935199778485074
2025-02-02 16:00:00,2.8204,2.8204,2.7747,2.8106,13300553.0,2.84179,39.460326092855055,-0.044790946914036844,-0.041706349205595426
2025-02-02 17:00:00,2.8107,2.811,2.6881,2.7111,34246238.0,2.82274,31.017786288784592,-0.051762275503902444,-0.043717534465256835
2025-02-02 18:00:00,2.7111,2.7327,2.5233,2.5742,101956998.0,2.7919799999999997,23.551611844072,-0.06755505687198626,-0.04848503894660272
2025-02-02 19:00:00,2.5742,2.6277,2.5001,2.5384,81286417.0,2.7557400000000003,22.05645321252217,-0.08201430088547612,-0.05519089133437741
2025-02-02 20:00:00,2.5384,2.7009,2.5044,2.6687,78632922.0,2.73284,37.58702925639191,-0.08201383051558508,-0.060555479170618945
2025-02-02 21:00:00,2.6687,2.7207,2.6253,2.6341,36572548.0,2.70986,35.560770392926926,-0.0838389454050934,-0.06521217241751384
2025-02-02 22:00:00,2.6341,2.6459,2.5732,2.6082,33094657.0,2.69197,34.07974792174615,-0.08637954601191566,-0.06944564713639421
2025-02-02 23:00:00,2.6082,2.6535,2.4603,2.5837,45612679.0,2.67698,32.692697506259776,-0.08934007872652616,-0.07342453345442061
2025-02-03 00:00:00,2.5836,2.5862,2.4694,2.58,60873796.0,2.65294,32.477715717489616,-0.09093662055447993,-0.07692695087443248
2025-02-03 01:00:00,2.5801,2.5813,2.1817,2.3937,222134424.0,2.6102700000000003,23.941026114762664,-0.10601269611137276,-0.08274409992182054
2025-02-03 02:00:00,2.3941,2.4157,2.0,2.0976,215208235.0,2.53897,16.512211825206776,-0.14023682714755514,-0.09424264536696746
2025-02-03 03:00:00,2.0984,2.1743,1.7711,2.1529,275194822.0,2.4831499999999997,21.416537575325165,-0.161041068533196,-0.10760233000021316
2025-02-03 04:00:00,2.153,2.3216,2.1458,2.2589,132518906.0,2.45162,29.915113259456845,-0.16704962154435998,-0.11949178830904253
2025-02-03 05:00:00,2.2589,2.3215,2.119,2.1389,86764218.0,2.41167,26.430316783700448,-0.17942612750416798,-0.1314786561480676
2025-02-03 06:00:00,2.1389,2.3,2.1307,2.2932,54537582.0,2.37412,36.64929722377412,-0.17476924610510913,-0.14013677413947592
2025-02-03 07:00:00,2.2932,2.3486,2.2536,2.3174,47502817.0,2.3424500000000004,38.10148584429172,-0.1671985356516581,-0.14554912644191237
2025-02-03 08:00:00,2.3173,2.4531,2.3055,2.4298,68305656.0,2.3246100000000003,44.46864218153658,-0.15039528916360734,-0.14651835898625137
2025-02-03 09:00:00,2.4298,2.4298,2.3082,2.3616,43813422.0,2.3024,41.66792104604834,-0.1409569018676855,-0.1454060675625382
2025-02-03 10:00:00,2.3616,2.41,2.3518,2.3733,36471484.0,2.28173,42.338863646252804,-0.13102247419290203,-0.14252934888861096
2025-02-03 11:00:00,2.3735,2.4405,2.3343,2.432,29597719.0,2.28556,45.71262001665899,-0.1170633359953599,-0.13743614630996076
2025-02-03 12:00:00,2.4319,2.4329,2.3498,2.372,23519674.0,2.3129999999999997,42.946589099027804,-0.10957895893466096,-0.1318647088349008
2025-02-03 13:00:00,2.372,2.4368,2.3515,2.3586,31281554.0,2.3335700000000004,42.330543313764814,-0.1035353135573649,-0.12619882977939365
2025-02-03 14:00:00,2.3585,2.3837,2.3213,2.3395,28964807.0,2.34163,41.418548351342814,-0.09914402087079566,-0.12078786799767406
2025-02-03 15:00:00,2.3396,2.3998,2.2067,2.373,150523557.0,2.36504,43.70926635338668,-0.09190133832865932,-0.11501056206387111
2025-02-03 16:00:00,2.3729,2.5959,2.3594,2.552,126323603.0,2.39092,54.04880608972841,-0.07090036097138874,-0.10618852184537464
2025-02-03 17:00:00,2.5521,2.6668,2.5375,2.6104,84824496.0,2.4202199999999996,56.83457338020871,-0.0489799330023426,-0.09474680407676825
2025-02-03 18:00:00,2.6103,2.6953,2.5902,2.6748,40215215.0,2.44472,59.73357720215837,-0.026110310713177487,-0.0810195054040501
2025-02-03 19:00:00,2.6747,2.6934,2.6295,2.6795,30129072.0,2.47651,59.94500694669731,-0.007520033299008855,-0.06631961098304186
2025-02-03 20:00:00,2.6795,2.7814,2.6608,2.7464,45660560.0,2.51382,62.92882495682266,0.01246744938501454,-0.05056219890943058
2025-02-03 21:00:00,2.7463,2.7466,2.6443,2.6703,37390823.0,2.53765,57.666446447827084,0.021914423574662667,-0.036066874412611936
2025-02-03 22:00:00,2.6703,2.7281,2.6661,2.6983,20132986.0,2.57028,59.02419095733832,0.03129978029219771,-0.022593543471650008
2025-02-03 23:00:00,2.6983,2.735,2.675,2.7055,22177388.0,2.6049700000000002,59.38491891495093,0.038870646321123914,-0.010300705513095226
2025-02-04 00:00:00,2.7055,2.7283,2.6564,2.7001,13565952.0,2.6410299999999998,58.96564555386944,0.043928496955512486,0.0005451349806263155
2025-02-04 01:00:00,2.7,2.7874,2.6953,2.6986,28788747.0,2.67359,58.84136989913696,0.04727093267242033,0.009890294518985118
2025-02-04 02:00:00,2.6986,2.7724,2.6914,2.7543,19700546.0,2.69382,62.04066443171368,0.05379425487031231,0.018671086589250558
